customer_id,first_name,last_name,email,signup_date,country,customer_segment,lifetime_value
7597,Kathy,Hart,iwagner@example.net,2023-12-09,British Virgin Islands,Premium,5940.87
4097,Jennifer,Martin,brian45@example.com,2024-02-26,Pitcairn Islands,Regular,4878.98
7285,Karen,Paul,juliediaz@example.net,2023-01-15,Somalia,Regular,9134.47
6396,Dean,Martinez,zwhite@example.net,2023-05-12,Cambodia,VIP,8551.29
2063,Anna,Brown,cainmichele@example.com,2022-05-05,Vietnam,VIP,6290.57
3567,Sara,Mccormick,patriciasteele@example.org,2023-12-08,Ecuador,Regular,5795.06
1323,Jeremy,Hart,christopher89@example.net,2024-05-18,Tonga,Premium,7803.35
9011,Stephanie,Mullins,johnwoodard@example.org,2024-12-16,Dominican Republic,Regular,2939.4
5628,John,Gutierrez,pfry@example.net,2024-01-02,Kuwait,Regular,8235.4
1856,Michael,Deleon,jasonbrown@example.net,2025-03-16,New Zealand,VIP,3607.24
2492,Erica,May,smitholivia@example.com,2023-01-21,Indonesia,Premium,4202.31
9118,Crystal,Gillespie,hsoto@example.net,2024-05-05,Bangladesh,Regular,4484.08
4773,Melissa,Reynolds,zhangevan@example.net,2024-03-12,Lithuania,Regular,3743.61
5602,Wayne,Salazar,daniel42@example.net,2025-03-15,Finland,VIP,1674.85
5306,Cesar,Woodard,pachecoashley@example.org,2024-01-28,Ecuador,Regular,7517.36
8000,Rebecca,Diaz,nguyenmichael@example.net,2022-08-07,Jordan,Regular,7302.95
3169,Allen,Jones,ltaylor@example.com,2023-06-25,Tanzania,Premium,6842.59
9467,Lori,Flores,jordankristin@example.com,2022-12-23,Egypt,VIP,4232.95
1643,Alicia,Walls,avasquez@example.org,2024-10-01,Zimbabwe,VIP,9935.02
2392,Scott,Wagner,nford@example.org,2023-04-20,Chad,Premium,7613.85
5454,Michael,Smith,john66@example.net,2022-10-21,Macao,Premium,1529.19
1198,Matthew,Davies,ykerr@example.org,2023-04-11,Albania,Regular,4791.56
3012,Joel,Smith,nkhan@example.com,2022-06-10,Gabon,VIP,8338.1
7445,Patricia,Payne,lauriethomas@example.org,2024-09-08,Barbados,Premium,2182.24
5674,Paul,Vasquez,jacquelinefletcher@example.net,2023-03-11,Paraguay,VIP,7460.67
6112,Kayla,Lucas,bruce32@example.org,2023-03-08,Colombia,VIP,7547.32
3267,Michael,Baxter,brownmark@example.org,2023-12-26,Ecuador,VIP,8972.35
5350,Robin,Hudson,christopherjones@example.net,2024-09-04,Saudi Arabia,Premium,9973.52
3039,Ashley,Shelton,yhowell@example.com,2024-11-20,Gabon,Regular,3501.91
1345,Phillip,Henderson,jphillips@example.com,2024-02-22,Tuvalu,Premium,1702.44
3667,Allison,Lee,tamarafischer@example.com,2022-10-18,Jersey,Premium,9949.61
9414,James,Melton,marygriffith@example.org,2023-08-07,Canada,VIP,631.61
9122,Shelby,Martinez,matthew79@example.com,2024-12-23,Somalia,Regular,4832.91
6038,Benjamin,Rodriguez,rileyrobert@example.org,2022-12-05,Tanzania,Regular,6144.24
2064,William,Martin,pennyward@example.com,2023-05-23,Serbia,Premium,3828.41
8016,Cassandra,Fisher,ryanbrooks@example.net,2024-08-18,Korea,Regular,9847.38
6050,Colin,Allen,pfox@example.org,2023-03-14,Fiji,Premium,2619.93
3672,John,Stewart,acervantes@example.com,2024-06-04,Ethiopia,Regular,5417.48
4857,Shawn,Anderson,danielle83@example.org,2023-06-26,Central African Republic,Regular,6830.74
3755,Kristen,Cunningham,markfranklin@example.com,2022-11-05,Spain,VIP,2845.54
9297,Brandy,Curry,ymorrow@example.org,2023-11-08,Sao Tome and Principe,VIP,8097.59
2512,Matthew,Edwards,phyllis31@example.org,2023-11-27,Svalbard & Jan Mayen Islands,VIP,2191.42
7928,Denise,Jacobs,debbie88@example.net,2023-07-29,Gambia,Premium,290.42
4666,Louis,Roberts,aaronroman@example.org,2023-07-04,Bouvet Island (Bouvetoya),VIP,9360.9
5720,Jim,Little,josephhawkins@example.org,2022-09-14,Saint Helena,VIP,9631.02
3484,Antonio,Davis,markgarcia@example.net,2024-05-05,Guatemala,Regular,9785.9
4504,Rebecca,Johnson,william78@example.com,2024-10-28,Burkina Faso,Regular,3986.03
3354,Peter,Farmer,judyroberts@example.net,2024-04-06,Faroe Islands,Regular,5970.29
7731,Amber,Thornton,larsonjohnny@example.org,2025-01-02,Saint Vincent and the Grenadines,Regular,5787.04
5045,Ashley,Rodriguez,dunnjoseph@example.net,2023-06-17,Costa Rica,Regular,2085.78
1019,Emily,Hayden,carol92@example.net,2024-03-29,Philippines,Regular,4369.51
7876,Samantha,Myers,odomchristine@example.net,2024-03-29,Saint Vincent and the Grenadines,Regular,8330.24
2023,Daniel,Hamilton,eblevins@example.com,2024-04-04,Nepal,Premium,7408.88
4121,Taylor,Stanley,fhooper@example.com,2024-01-16,Lao People's Democratic Republic,Premium,3081.78
4175,Justin,Anderson,ewilson@example.com,2022-08-31,France,Regular,1750.73
7111,Teresa,Fowler,larry13@example.net,2023-05-31,Palestinian Territory,VIP,8492.45
8618,Austin,Rich,websterjennifer@example.org,2025-01-06,American Samoa,Regular,8101.11
8211,Eric,Mckinney,susan77@example.com,2022-04-07,French Polynesia,Premium,2085.49
8349,James,Lopez,melissadrake@example.org,2024-12-03,Cook Islands,VIP,4379.27
2087,James,Jones,anthonyschmitt@example.com,2022-12-23,Uzbekistan,Premium,5883.44
7655,Margaret,Webster,fjohnson@example.net,2023-06-16,France,Regular,3558.12
6547,Benjamin,Holland,wcarter@example.com,2024-05-25,Senegal,Regular,8440.63
8341,Kimberly,Jimenez,brendan78@example.com,2024-02-11,Timor-Leste,Premium,4731.51
5081,Tyler,Lyons,katherine16@example.net,2023-10-18,Estonia,Premium,7897.49
7656,Luis,Johnson,parkerandre@example.org,2023-12-07,Barbados,Regular,9257.56
4202,Gary,Smith,vwilson@example.com,2023-12-26,Namibia,Premium,7678.77
7336,Mark,Wilson,taylormary@example.com,2022-11-22,Central African Republic,VIP,3369.14
3231,Christopher,Holmes,kaitlyn40@example.net,2023-01-29,Tajikistan,Regular,2854.52
2097,Dakota,Castro,grahampamela@example.net,2024-06-19,Pitcairn Islands,VIP,1660.84
8227,Alison,Burnett,wwilson@example.com,2022-12-23,Portugal,VIP,9588.99
2641,Amy,Nunez,bailey71@example.net,2022-07-24,New Caledonia,Regular,3264.55
8870,Bruce,Joseph,gfloyd@example.net,2024-06-16,Peru,Regular,2805.61
9106,Peter,Griffin,carsondwayne@example.com,2023-12-16,Bulgaria,Regular,8834.82
4138,Mary,Conner,elizabeth85@example.org,2023-07-28,Equatorial Guinea,Regular,8213.96
8712,Paula,Rodriguez,patrickwood@example.org,2023-02-12,Seychelles,Regular,9412.88
9385,Debra,Ray,lisa63@example.com,2022-05-30,Marshall Islands,Regular,6032.28
3322,Thomas,Carter,ibaker@example.com,2024-12-05,Italy,Regular,7584.37
5328,Barbara,Benjamin,amyhunter@example.net,2023-11-26,United Kingdom,Regular,1785.59
4292,Carol,Sawyer,martin52@example.net,2022-05-03,Mozambique,VIP,9764.89
5300,John,Oneal,flambert@example.org,2024-05-09,Ethiopia,Premium,471.09
4053,Stacy,Ruiz,gwilliams@example.org,2022-09-07,Burkina Faso,Premium,5862.08
8299,Jacob,Baker,lisa20@example.org,2025-01-19,Antarctica (the territory South of 60 deg S),VIP,5481.26
9325,Ronald,Stevens,cstevens@example.org,2022-04-29,Sweden,VIP,5232.81
7017,Michael,Chapman,williamsvictor@example.com,2023-11-07,Uzbekistan,Premium,3134.06
3077,Anita,Robinson,petersonbrian@example.net,2023-12-21,Malaysia,VIP,9579.3
5761,Bill,York,valdezjamie@example.org,2025-02-01,Central African Republic,Premium,8010.13
9686,Denise,Henderson,acook@example.com,2023-11-18,Saint Barthelemy,VIP,3634.15
2843,Robin,Ramirez,steven82@example.net,2022-11-11,North Macedonia,Premium,254.34
1698,Dana,Frye,cooklinda@example.net,2022-06-10,Czech Republic,Regular,3870.93
9072,Jason,Becker,paulflowers@example.com,2024-12-13,Portugal,VIP,3571.78
6121,Roger,Barton,richardcampos@example.com,2022-11-07,Equatorial Guinea,Premium,9016.2
4467,Sarah,Williams,peter69@example.org,2023-12-01,Palau,Premium,1375.83
3471,Kimberly,Harvey,jasonsanders@example.com,2025-02-19,Aruba,Regular,3899.85
2209,Travis,Horn,fclements@example.com,2022-05-30,Guyana,Premium,4562.91
5423,Patricia,Green,vincentmcintosh@example.com,2023-05-17,Northern Mariana Islands,VIP,5786.66
9364,Matthew,Graham,orozcojennifer@example.com,2022-11-03,Montserrat,Regular,8931.42
2000,Sarah,Costa,bpatterson@example.org,2024-10-12,Palestinian Territory,VIP,5173.81
4867,Donna,Brock,thompsondoris@example.net,2025-02-12,Comoros,VIP,6176.14
3471,Robert,Barber,davidwilliams@example.net,2024-06-23,Pakistan,Regular,250.1
4605,Sandra,Vega,jessica57@example.com,2022-07-29,Central African Republic,VIP,4142.63
5146,Kaitlyn,Melendez,nicolecruz@example.org,2022-12-19,Colombia,VIP,4060.7
1737,Garrett,Reed,joseph85@example.com,2022-07-04,Cape Verde,Premium,8338.92
9399,Edgar,Turner,bradleyjasmine@example.net,2024-08-20,Tokelau,Premium,4514.05
2647,Anna,Dalton,zlewis@example.org,2025-01-17,Senegal,Premium,8153.34
5146,David,Sparks,yberg@example.org,2022-09-08,Nicaragua,Regular,6886.6
8879,Norman,Terry,matthewrose@example.org,2024-12-30,Latvia,Premium,6866.56
3044,Raymond,Miranda,paul94@example.net,2023-01-18,Korea,Regular,6740.36
9558,Laura,Gutierrez,mariareed@example.net,2024-03-02,Senegal,Premium,4087.28
8243,Marcus,Griffin,smithsharon@example.net,2022-12-27,Taiwan,VIP,1347.45
5322,Erica,Cunningham,david10@example.org,2022-04-30,Turkmenistan,Regular,9784.14
9788,Emily,Johnson,kimberly37@example.net,2023-02-07,Turkey,VIP,934.09
4471,Mark,Sutton,jennifer87@example.net,2023-02-19,Christmas Island,VIP,1071.11
9049,Diana,Mitchell,mbishop@example.net,2024-01-22,Ecuador,VIP,4061.26
6781,Jill,Robbins,alexanderreed@example.org,2024-03-13,Somalia,Regular,3589.64
6201,Melissa,Boyd,rhernandez@example.net,2023-07-19,Luxembourg,Premium,967.84
6053,Taylor,Barber,amy41@example.com,2023-02-01,Swaziland,VIP,9402.61
7972,Robin,Taylor,matthewcooke@example.net,2022-04-13,Guam,VIP,3506.01
4066,Brittany,Hartman,robertmartin@example.net,2022-10-11,Philippines,Regular,4739.88
2217,Kimberly,Howard,brian64@example.org,2023-11-18,Colombia,Regular,2372.55
3481,Nathan,Mccormick,harrisonjohn@example.com,2023-01-10,Gabon,VIP,7736.29
5878,Savannah,Harper,mary73@example.net,2024-10-15,Svalbard & Jan Mayen Islands,VIP,1454.21
7551,Ryan,Rodgers,petersonmonica@example.net,2022-05-12,United Kingdom,Premium,4665.14
5639,Charles,Sexton,eedwards@example.com,2023-04-24,Niger,VIP,9184.46
7557,Cheryl,Johnston,dianemartinez@example.org,2023-04-25,Saint Kitts and Nevis,Regular,9914.13
4296,Alexis,Mahoney,zgilmore@example.org,2024-11-29,Samoa,VIP,2054.7
9169,Teresa,Simmons,rachel12@example.net,2023-02-01,Bulgaria,Premium,8083.2
6684,Aaron,Brown,rhonda89@example.com,2023-08-29,Zambia,Regular,4418.12
5669,Lisa,Chapman,danielsalyssa@example.org,2024-12-19,Slovakia (Slovak Republic),VIP,6649.24
8832,Christine,Hall,vyoder@example.org,2024-06-01,United States Minor Outlying Islands,Premium,3412.25
3517,Julian,Wilson,pamela41@example.com,2024-10-23,Netherlands,VIP,9225.8
7239,Chelsea,Burke,juan92@example.com,2024-12-07,Tuvalu,Regular,7039.99
4761,David,Jones,denise87@example.net,2023-12-20,Solomon Islands,VIP,183.32
2150,Meghan,Smith,mariawilliams@example.com,2022-09-11,Turks and Caicos Islands,Premium,7373.9
7715,Rebecca,Williams,elizabethparker@example.com,2022-04-02,Cayman Islands,Premium,2271.83
5026,Wendy,Bell,emma06@example.com,2023-05-14,Wallis and Futuna,VIP,2539.02
7988,Pamela,Evans,eugene72@example.net,2023-11-06,Belarus,Premium,4212.66
2427,Jacqueline,Smith,lopezbrittany@example.net,2023-06-20,Estonia,Premium,1574.98
4205,Kristina,Underwood,johnsonstephanie@example.net,2023-05-05,Malta,VIP,9667.24
2815,Caitlin,Parker,jgarner@example.com,2023-02-24,Pakistan,VIP,9288.01
6884,Martha,Wilson,ashleyherrera@example.com,2023-08-06,Serbia,VIP,7861.95
9767,Karen,Martin,montoyakristin@example.net,2022-11-11,Macao,VIP,1896.23
2099,George,Clark,kelly71@example.com,2024-07-13,South Africa,Regular,495.77
2997,Caleb,Murphy,richardshaw@example.com,2022-07-25,Turkey,Premium,7653.86
6448,Kimberly,White,ochoakeith@example.net,2024-07-13,Lao People's Democratic Republic,Regular,7767.81
9873,Michael,Contreras,wesley25@example.org,2022-09-15,Saint Barthelemy,Premium,370.68
4174,Diane,Wang,mcdowelljohn@example.com,2024-04-27,Cayman Islands,Regular,8951.13
1706,Jennifer,Reeves,eschmidt@example.com,2024-03-17,Luxembourg,Regular,5562.5
4652,Jeffrey,Jackson,thompsonsusan@example.com,2023-07-09,Spain,Regular,4426.15
5182,Joshua,Hernandez,zhenderson@example.net,2024-04-06,North Macedonia,Regular,5023.31
4704,Barbara,Ramos,farmstrong@example.com,2025-01-23,Kenya,Regular,2676.91
2995,Mackenzie,Morgan,jasmine38@example.com,2022-09-07,Montserrat,Premium,1368.79
7391,Andrew,Garcia,kayla38@example.net,2023-01-16,Kiribati,VIP,9620.94
5783,John,Davis,james49@example.net,2023-09-24,Bosnia and Herzegovina,Premium,3273.07
1495,Rachel,Meadows,lclark@example.net,2022-06-02,Hong Kong,Regular,6253.17
4381,Stacy,Cardenas,qrice@example.net,2024-05-20,Nauru,Premium,8036.06
2753,Herbert,Stewart,kaylavalentine@example.net,2024-10-15,Fiji,VIP,6000.84
7718,Darren,Diaz,ythompson@example.org,2024-05-16,France,Premium,509.53
2867,Tracie,Zimmerman,darlene09@example.net,2022-05-26,Cape Verde,VIP,7971.89
6481,Tina,Gross,rebecca21@example.com,2022-04-27,Bosnia and Herzegovina,Regular,7007.14
7245,Melissa,Morris,grayeric@example.com,2023-06-29,Marshall Islands,VIP,6364.34
1750,Johnny,Garcia,upowell@example.net,2022-03-28,Antarctica (the territory South of 60 deg S),Premium,8272.52
4925,Corey,Figueroa,hilljack@example.org,2022-09-13,Czech Republic,Regular,5800.77
2733,Maureen,Sanchez,michael32@example.com,2023-12-13,Faroe Islands,Premium,5720.2
3385,Jacob,Gibbs,strongnatalie@example.net,2024-07-08,Cote d'Ivoire,VIP,6283.85
1902,Margaret,Smith,fphillips@example.org,2023-11-14,Tajikistan,Premium,5125.47
8842,James,Williams,zsimpson@example.org,2024-05-12,Turks and Caicos Islands,Premium,6742.92
9298,Michael,Webb,michaelphillips@example.net,2024-12-15,Lithuania,Premium,8950.13
7504,Micheal,Morales,toddaustin@example.org,2024-10-13,Turks and Caicos Islands,Premium,8095.67
3438,William,Gonzalez,daniel02@example.com,2024-12-11,Colombia,Regular,6197.08
7151,Emily,Potter,valerie34@example.net,2024-07-11,Cook Islands,VIP,6478.02
1243,Tammy,Perez,samanthagood@example.org,2025-01-20,Colombia,Premium,8376.67
4021,Wanda,Murphy,stevenlopez@example.org,2022-05-22,Luxembourg,Regular,1370.08
8929,Brittany,Higgins,ugray@example.org,2024-01-30,Kuwait,VIP,4681.19
9530,Allison,Mata,stephen62@example.net,2024-10-24,Peru,VIP,525.69
7398,Kenneth,Warner,jonathanshort@example.org,2024-02-18,Barbados,Regular,5843.01
1550,Jonathan,Sanchez,lanelisa@example.net,2024-03-05,Saint Martin,VIP,5053.58
1156,Diana,Hensley,christinabailey@example.org,2024-09-16,Togo,Premium,492.16
3355,James,Villa,robertlopez@example.net,2024-06-24,Tokelau,Premium,1839.13
4724,Anthony,Ramirez,jessicaphillips@example.org,2024-04-06,Malaysia,Regular,4086.78
4954,Jonathan,Bishop,carol99@example.org,2023-05-13,Christmas Island,Regular,1894.87
6890,Brian,Barnes,ibell@example.net,2023-02-09,Czech Republic,VIP,1811.53
4450,Paula,Carpenter,lmorris@example.com,2022-05-24,Iran,VIP,2064.66
2617,Katrina,Gould,lisahogan@example.org,2022-07-04,Antigua and Barbuda,VIP,5776.29
8954,Scott,Sweeney,eric27@example.net,2023-06-21,Cocos (Keeling) Islands,Premium,1970.42
4510,Sarah,Brown,sthompson@example.org,2024-03-08,Bhutan,Premium,9284.98
4066,Jamie,Ferrell,jfreeman@example.org,2023-03-12,Algeria,VIP,1729.0
7115,Michael,Thomas,john03@example.org,2024-01-07,Panama,VIP,6188.39
2125,Tyler,Williams,gregory53@example.com,2023-11-14,Lesotho,VIP,3013.51
2931,Brent,White,victoria65@example.org,2022-04-30,Solomon Islands,Regular,6798.48
4503,Jason,Brown,daniellerodriguez@example.com,2023-09-04,Tokelau,Premium,4977.0
5789,Tina,Hancock,nicole71@example.org,2023-12-18,Trinidad and Tobago,Premium,3002.17
7280,Richard,Ramirez,perkinsdiana@example.net,2024-05-19,North Macedonia,Premium,6934.32
5920,Todd,Walker,eandrade@example.net,2022-11-15,Bahamas,Premium,2332.54
1966,Patricia,Espinoza,zacharycook@example.net,2023-01-10,Guinea,VIP,8613.77
2125,Christine,Estrada,brian38@example.net,2024-10-18,Bosnia and Herzegovina,Regular,8437.09
2056,Laura,Ochoa,oneillsteven@example.org,2022-08-18,Costa Rica,Premium,8992.6
6233,Brandi,Stafford,anthonycooper@example.org,2024-03-11,Jersey,VIP,4983.4
7205,Eduardo,Howell,pthomas@example.com,2024-10-25,Peru,VIP,5118.1
1101,Megan,Williams,jessicaperez@example.com,2023-11-15,Bahamas,Regular,7502.08
1899,Lori,Stokes,ashley21@example.org,2022-08-06,Nepal,VIP,6323.67
8889,Craig,Murphy,gonzalezjose@example.org,2023-07-24,Hong Kong,VIP,4644.5
2320,Veronica,Dunlap,qalexander@example.net,2025-02-07,Armenia,Regular,9062.94
1476,Jenny,Patrick,april94@example.org,2023-07-07,Sweden,Regular,6664.92
2462,Erin,Gonzales,nathanielharper@example.com,2023-07-30,Brazil,VIP,146.32
2551,Natasha,Everett,buchanankevin@example.org,2023-12-05,South Africa,Premium,4538.99
8166,Donald,Landry,dawn31@example.org,2024-03-22,Guam,Regular,6672.04
6912,Christopher,Davis,jo46@example.com,2023-12-27,Hong Kong,VIP,4356.91
1198,Debra,Gutierrez,richard76@example.org,2022-06-01,Libyan Arab Jamahiriya,Premium,9546.72
9134,Brian,Williams,oporter@example.net,2023-01-20,Malawi,Regular,8583.45
9780,Thomas,Howard,tmiller@example.org,2024-01-30,France,Premium,4341.88
1542,Dawn,Willis,john66@example.com,2024-03-11,France,Premium,4379.22
8441,Larry,Robertson,matthew89@example.org,2024-12-11,United Arab Emirates,Regular,7003.17
6579,Amy,Velez,jeffhughes@example.com,2025-02-20,Bangladesh,Premium,9489.53
5860,Jeffrey,Alvarez,wwilliams@example.com,2025-02-28,Mozambique,VIP,2281.91
9742,Harold,Fox,ismith@example.org,2022-10-11,Netherlands,VIP,5087.7
5442,Thomas,Wheeler,ylin@example.org,2022-06-18,Chile,Premium,1433.37
9316,Jeremy,Reyes,yramos@example.net,2022-11-20,Saint Lucia,Premium,7817.01
4626,Victoria,Hill,ramoskelsey@example.net,2023-05-21,Ukraine,Regular,107.34
8977,Colin,Schmidt,teresagardner@example.com,2023-06-02,Chad,VIP,5879.11
6116,Sarah,Holloway,johnsonhannah@example.org,2024-08-23,Bahamas,Regular,3636.76
3534,Sabrina,Wright,michaeljackson@example.org,2024-12-02,Bolivia,VIP,8124.63
8804,Morgan,Davis,angela38@example.com,2025-02-26,Albania,Premium,4069.18
2552,Katherine,Harris,medinajohn@example.net,2022-04-12,Barbados,VIP,5844.67
4908,Jose,Mitchell,frose@example.net,2023-07-04,Cyprus,Regular,371.49
4847,Michele,Bean,xkirk@example.net,2024-10-03,Saint Kitts and Nevis,VIP,6905.61
2509,Christina,Houston,thorntonnathan@example.net,2023-05-17,Monaco,VIP,2855.39
4030,Jerry,Mclaughlin,taylorjose@example.org,2022-09-19,Portugal,VIP,2855.42
3069,Victoria,Tran,clinefelicia@example.org,2025-01-09,Nauru,VIP,130.33
6963,Danielle,Osborn,garrettchad@example.com,2023-08-17,Macao,Regular,6365.21
8087,Thomas,Berry,zmurphy@example.org,2022-10-10,Nigeria,VIP,8112.14
5888,Brandi,Reeves,suttonrobert@example.com,2023-01-27,Somalia,Premium,4552.52
3249,Jill,Turner,bchavez@example.com,2024-12-06,Antarctica (the territory South of 60 deg S),Regular,264.71
4745,Kevin,Anderson,joshua15@example.com,2023-08-04,Latvia,Premium,9484.82
8768,Ian,Walker,jeffrey96@example.com,2024-01-28,Montenegro,VIP,6449.51
3566,Corey,Flowers,sanderson@example.org,2025-02-08,Saudi Arabia,Regular,2133.82
4112,Courtney,Norton,bill60@example.net,2023-09-19,Pitcairn Islands,Premium,2106.22
2140,Jean,Davis,stevenhinton@example.com,2024-01-31,Indonesia,Premium,2847.72
4192,Caleb,Booth,jgarcia@example.org,2025-03-04,Russian Federation,Regular,3159.26
6566,Christopher,Stevenson,lindajones@example.com,2022-08-07,Sierra Leone,Regular,3295.07
1279,Robert,Lang,hbell@example.com,2023-05-05,Brazil,Premium,2806.44
9636,Donna,Valencia,crawfordbenjamin@example.org,2023-02-16,Gabon,Regular,7401.3
2273,Sharon,Thornton,bailey21@example.org,2023-03-26,Namibia,Regular,2576.4
2606,Kimberly,Johnson,ashleyvelazquez@example.net,2022-07-03,Comoros,Regular,9880.53
3610,Christopher,Woodard,gsmith@example.net,2023-06-17,Somalia,Regular,8597.15
6157,Alicia,Mccarthy,oskinner@example.org,2024-02-23,Czech Republic,Regular,3266.06
4907,Justin,Christian,haileyhopkins@example.com,2022-11-18,Antarctica (the territory South of 60 deg S),Premium,8670.02
5301,Corey,Jacobs,mark30@example.com,2024-07-22,Tajikistan,VIP,6943.93
9268,Kathleen,Norton,brooke19@example.net,2024-04-23,Mali,Regular,6627.4
3559,Ashley,Owens,jason68@example.net,2022-11-21,Bosnia and Herzegovina,Premium,9059.22
3782,Betty,Obrien,rebecca81@example.org,2023-09-14,Afghanistan,Regular,841.26
8151,Eric,Vincent,jacksonchristina@example.org,2022-12-06,French Polynesia,VIP,8036.18
2520,Christine,Conway,torreshannah@example.org,2022-10-11,Mauritius,VIP,2130.63
8886,Lisa,Petty,hollymatthews@example.net,2022-08-24,Honduras,Premium,1285.14
2463,Rebecca,Gonzales,mary45@example.org,2025-01-18,Grenada,Premium,1004.11
6798,Kristen,Gonzalez,saramayer@example.com,2024-11-24,Tokelau,Premium,5820.77
3766,Monica,Ross,thomas32@example.net,2024-02-04,Gabon,Premium,1635.76
9736,Troy,Herman,mayerkelly@example.com,2023-09-15,Gambia,VIP,274.03
2498,Frederick,Carlson,dpotts@example.org,2023-08-27,Anguilla,Regular,9023.99
3533,Daniel,Taylor,lewisdouglas@example.com,2025-02-07,Albania,Premium,3027.2
2628,William,Webb,hnichols@example.org,2022-10-14,Croatia,Premium,3043.13
7006,Connor,Rodriguez,robynstanley@example.org,2023-01-03,Martinique,Premium,9432.22
3389,Alan,Jones,amanda97@example.org,2024-05-19,Benin,Regular,3772.37
8679,Michael,Griffin,justin31@example.net,2022-04-04,Qatar,Premium,9841.93
7479,Gabrielle,Carpenter,charleselizabeth@example.com,2023-12-04,Costa Rica,Premium,4942.52
4240,Anita,Wilson,englishdouglas@example.com,2022-05-03,Togo,VIP,2773.07
9875,Rachael,Hernandez,elizabethfry@example.com,2022-12-02,Spain,VIP,9550.71
7244,Theodore,Lewis,yhorne@example.org,2023-01-17,Albania,Regular,5889.35
9561,Douglas,Williams,kristen76@example.net,2022-04-30,Saint Barthelemy,Regular,4826.55
8483,Kelly,Knapp,dustinjohnson@example.com,2024-06-20,Korea,Regular,6366.85
3044,Glenn,Erickson,robinthompson@example.org,2022-10-08,Indonesia,VIP,227.72
8071,Kathryn,Wood,christinarivera@example.org,2025-02-21,Christmas Island,Regular,2278.32
6180,Amanda,Norman,jenniferclark@example.org,2023-10-02,Papua New Guinea,Regular,1170.29
6379,Christina,Gutierrez,znorman@example.com,2023-11-21,Turkmenistan,VIP,2723.56
1594,Alexander,Norris,denise70@example.net,2024-08-27,Oman,VIP,5359.49
6288,Juan,Johnson,jamesmontgomery@example.net,2024-05-19,Bulgaria,VIP,3502.92
4051,Kimberly,Long,victoria78@example.net,2025-01-08,Serbia,VIP,6558.09
2153,Stephen,Booth,breilly@example.com,2024-10-03,United States Virgin Islands,Premium,9290.99
7605,Sandy,Anderson,dustin07@example.com,2022-04-17,Uruguay,Premium,6196.13
5124,Luis,Moore,christinecortez@example.net,2023-07-25,Togo,Regular,469.62
2803,Crystal,Martinez,xrivas@example.com,2022-05-08,Cyprus,VIP,8105.84
3260,Anne,Williams,caitlinlopez@example.org,2022-06-17,Saudi Arabia,VIP,6494.66
6159,Terry,Lawrence,wmason@example.net,2023-11-24,Grenada,Regular,3826.59
3102,Charlene,Graham,estradawyatt@example.net,2023-11-24,Kenya,VIP,186.77
5816,Joshua,Evans,rebeccamoore@example.com,2023-03-25,Burkina Faso,Premium,2256.1
2000,Haley,Hawkins,marywalker@example.org,2024-08-10,Western Sahara,VIP,1725.98
9170,Lisa,Macias,matthewthompson@example.net,2022-05-13,Panama,Premium,3021.95
8934,Maria,Todd,vgeorge@example.com,2023-03-04,Norfolk Island,Regular,4926.74
2191,Megan,Swanson,joshuaperkins@example.net,2024-06-11,Saint Helena,Premium,9908.64
3945,Janet,Baker,marissa37@example.com,2025-03-18,Zambia,Regular,3598.5
8150,Holly,Brewer,jrodriguez@example.com,2024-07-29,Solomon Islands,Premium,8875.2
6113,Justin,Gomez,wallacerobert@example.com,2024-12-14,Congo,VIP,2962.04
6822,Diana,Gonzalez,ajackson@example.net,2023-09-08,Monaco,Regular,3130.87
7095,Bernard,Lucas,craig07@example.org,2023-04-23,Madagascar,Premium,7888.7
7719,Peter,Banks,davidodom@example.org,2023-07-25,Netherlands,Premium,9245.31
9981,Angela,Robinson,kristinpeck@example.org,2022-11-18,Syrian Arab Republic,Premium,7839.49
1502,Ronald,Nguyen,christopher23@example.com,2023-11-17,Pakistan,Premium,6708.57
3727,Emily,Torres,devon35@example.net,2023-12-30,Saint Helena,Regular,2334.24
6481,Alyssa,Gilbert,smithvanessa@example.com,2023-09-13,Bangladesh,Regular,7536.82
8679,Clayton,Morales,diazshawn@example.com,2023-06-21,Kuwait,Premium,1495.35
6753,Jason,Wolf,stevenharris@example.com,2022-03-25,Ethiopia,Regular,927.41
5482,Joseph,Williams,julieburns@example.net,2023-03-09,Bahrain,Premium,2366.88
2627,Jennifer,Rodriguez,michellesimmons@example.net,2024-04-07,French Guiana,VIP,5172.22
3183,Teresa,Stevens,johnsonmichelle@example.com,2023-01-24,Bermuda,Regular,3988.59
8982,Jasmine,Russell,bvega@example.com,2025-01-24,Kiribati,VIP,3275.84
1065,Sharon,Hardin,lindamitchell@example.net,2025-01-02,Tanzania,VIP,2673.8
1033,Victor,Wilson,yglass@example.org,2023-06-16,Bahrain,VIP,2867.14
6677,Lisa,May,rparsons@example.org,2022-04-02,Bermuda,Regular,8013.95
6842,Henry,Silva,murphyheather@example.com,2023-04-06,Somalia,Premium,1013.1
5750,Jack,Duarte,maria89@example.org,2022-11-14,Russian Federation,Regular,6464.69
1127,Danielle,Griffin,fred59@example.com,2024-10-07,Cocos (Keeling) Islands,Regular,4527.04
2448,Jasmine,Harris,kingkatie@example.com,2022-05-26,Guatemala,Premium,7997.44
